BPC,CCR,Report_Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Administrative_Closure,Allegation,Finding,ofcrRace,ofcrSex,ObjectId
18-137,69551,2020/02/21 00:00:00+00,Telephone (or TDD),5,Black,Female,2018/04/04 00:00:00+00,2ND PRECINCT,,Demeanor,Sustained,Black,Male,9369
18-135,69549,2020/02/21 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/05/22 00:00:00+00,UNKNOWN COMMAND,,Property,No Charge,Unknown,Unknown,9370
18-132,69546,2020/02/21 00:00:00+00,Walk In,29,Black,Female,2018/05/23 00:00:00+00,7TH PRECINCT,,Procedure,Exonerated,Black,Male,9371
18-133,69547,2020/02/21 00:00:00+00,Online,16,Unknown,Male,2018/05/23 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Sustained,Black,Male,9372
18-137,69551,2020/02/21 00:00:00+00,Telephone (or TDD),5,Black,Female,2018/04/04 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,9373
18-133,69547,2020/02/21 00:00:00+00,Online,16,Unknown,Male,2018/05/23 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Service,Inconclusive,White,Female,9374
18-134,69548,2020/02/21 00:00:00+00,Walk In,37,Black,Female,2018/05/07 00:00:00+00,10TH PRECINCT,,Service,Inconclusive,Black,Male,9375
18-129,69543,2020/02/20 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/05/14 00:00:00+00,6TH PRECINCT,,Procedure,Sustained,Black,Male,9303
18-129,69543,2020/02/20 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/05/14 00:00:00+00,6TH PRECINCT,,Demeanor,Sustained,White,Male,9355
18-131,69545,2020/02/20 00:00:00+00,Walk In,63,Black,Female,2018/05/17 00:00:00+00,8TH PRECINCT,,Procedure,No Charge,Hispanic,Male,9358
18-129,69543,2020/02/20 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/05/14 00:00:00+00,6TH PRECINCT,,Procedure,Exonerated,White,Male,9499
18-129,69543,2020/02/20 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/05/14 00:00:00+00,6TH PRECINCT,,Procedure,Exonerated,White,Male,9500
18-129,69543,2020/02/20 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/05/14 00:00:00+00,Unknown Command,,Demeanor,No Charge,Unknown,Unknown,9501
18-131,69545,2020/02/20 00:00:00+00,Walk In,63,Black,Female,2018/05/17 00:00:00+00,8TH PRECINCT,,Demeanor,Inconclusive,Hispanic,Male,9502
18-131,69545,2020/02/20 00:00:00+00,Walk In,63,Black,Female,2018/05/17 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,9503
18-131,69545,2020/02/20 00:00:00+00,Walk In,63,Black,Female,2018/05/17 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,9504
18-130,69544,2020/02/20 00:00:00+00,Walk In,6,Black,Female,2018/05/22 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,9505
18-129,69543,2020/02/20 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/05/14 00:00:00+00,Unknown Command,,arrest,No Charge,Unknown,Unknown,9506
18-129,69543,2020/02/20 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/05/14 00:00:00+00,Unknown Command,,Service,No Charge,Unknown,Unknown,9507
18-130,69544,2020/02/20 00:00:00+00,Walk In,6,Black,Female,2018/05/22 00:00:00+00,8TH PRECINCT,,Demeanor,Sustained,White,Male,9508
18-120,69534,2020/02/19 00:00:00+00,Online,29,White,Male,2018/05/09 00:00:00+00,3RD PRECINCT PDU,,Service,Sustained,White,Male,9471
18-119,69533,2020/02/19 00:00:00+00,Online,50,Other,Male,2018/03/07 00:00:00+00,MAJOR VIOLATORS,Transferred,Procedure,Admin. Closure,Black,Male,9472
18-120,69534,2020/02/19 00:00:00+00,Online,29,White,Male,2018/05/09 00:00:00+00,3RD PRECINCT PDU,,Procedure,No Charge,White,Male,9473
18-124,69538,2020/02/19 00:00:00+00,Telephone (or TDD),27,Black,Female,2018/03/16 00:00:00+00,10TH PRECINCT,Admin.close/Inadequate Service,Arrest,No Charge,White,Male,9474
18-120,69534,2020/02/19 00:00:00+00,Online,29,White,Male,2018/05/09 00:00:00+00,3RD PRECINCT PDU,,Service,No Charge,Black,Female,9475
18-123,69537,2020/02/19 00:00:00+00,Telephone (or TDD),65,Black,Female,2018/04/06 00:00:00+00,9TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,White,Male,9476
18-124,69538,2020/02/19 00:00:00+00,Telephone (or TDD),27,Black,Female,2018/03/16 00:00:00+00,10TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,White,Female,9477
18-125,69539,2020/02/19 00:00:00+00,Telephone (or TDD),30,Black,Male,2018/05/15 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,Admin. Closure,Unknown,Unknown,9478
18-120,69534,2020/02/19 00:00:00+00,Online,29,White,Male,2018/05/09 00:00:00+00,3RD PRECINCT PDU,,Service,Unfounded,White,Male,9479
18-122,69536,2020/02/19 00:00:00+00,Telephone (or TDD),29,Black,Female,2018/05/03 00:00:00+00,8TH PRECINCT,,Demeanor,Unfounded,Black,Male,9480
18-122,69536,2020/02/19 00:00:00+00,Telephone (or TDD),29,Black,Female,2018/05/03 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,9481
18-124,69538,2020/02/19 00:00:00+00,Telephone (or TDD),27,Black,Female,2018/03/16 00:00:00+00,10TH PRECINCT,Admin.close/Inadequate Service,Arrest,No Charge,White,Female,9482
18-124,69538,2020/02/19 00:00:00+00,Telephone (or TDD),27,Black,Female,2018/03/16 00:00:00+00,10TH PRECINCT,Admin.close/Inadequate Service,Procedure,No Charge,White,Female,9483
18-123,69537,2020/02/19 00:00:00+00,Telephone (or TDD),65,Black,Female,2018/04/06 00:00:00+00,9TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,9484
18-119,69533,2020/02/19 00:00:00+00,Online,50,Other,Male,2018/03/07 00:00:00+00,MAJOR VIOLATORS,Transferred,Search,Admin. Closure,Black,Male,9485
18-127,69541,2020/02/19 00:00:00+00,Letter,61,Black,Male,2018/02/27 00:00:00+00,8TH PRECINCT,Transferred,Procedure,Admin. Closure,Black,Male,9486
18-119,69533,2020/02/19 00:00:00+00,Online,50,Other,Male,2018/03/07 00:00:00+00,MAJOR VIOLATORS,Transferred,Demeanor,Admin. Closure,Black,Male,9487
18-124,69538,2020/02/19 00:00:00+00,Telephone (or TDD),27,Black,Female,2018/03/16 00:00:00+00,10TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,White,Male,9488
18-128,69542,2020/02/19 00:00:00+00,Letter,61,Black,Male,2018/02/28 00:00:00+00,8TH PRECINCT PDU,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,9489
18-121,69535,2020/02/19 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/04/25 00:00:00+00,9TH PRECINCT,Admin.close/Inadequate Service,Procedure,No Charge,White,Male,9490
18-126,69540,2020/02/19 00:00:00+00,Telephone (or TDD),39,White,Male,2018/02/27 00:00:00+00,4TH PRECINCT,Transferred,Harassment,Admin. Closure,White,Male,9491
18-121,69535,2020/02/19 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/04/25 00:00:00+00,9TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Female,9492
18-124,69538,2020/02/19 00:00:00+00,Telephone (or TDD),27,Black,Female,2018/03/16 00:00:00+00,10TH PRECINCT,Admin.close/Inadequate Service,Procedure,No Charge,White,Male,9493
18-126,69540,2020/02/19 00:00:00+00,Telephone (or TDD),39,White,Male,2018/02/27 00:00:00+00,4TH PRECINCT,Transferred,Demeanor,Admin. Closure,White,Male,9494
18-119,69533,2020/02/19 00:00:00+00,Online,50,Other,Male,2018/03/07 00:00:00+00,MAJOR VIOLATORS,Transferred,Force,Admin. Closure,Black,Male,9495
18-120,69534,2020/02/19 00:00:00+00,Online,29,White,Male,2018/05/09 00:00:00+00,3RD PRECINCT PDU,,Procedure,No Charge,Black,Female,9496
18-121,69535,2020/02/19 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/04/25 00:00:00+00,9TH PRECINCT,Admin.close/Inadequate Service,Procedure,No Charge,White,Female,9498
18-118,69532,2020/02/18 00:00:00+00,Walk In,53,Black,Female,2018/02/27 00:00:00+00,6TH PRECINCT,Admin. Closure,Demeanor,Admin. Closure,White,Male,9470
18-117,69531,2020/02/16 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/03/29 00:00:00+00,5TH PRECINCT,,Demeanor,Not Sustained,Black,Female,9466
18-117,69531,2020/02/16 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/03/29 00:00:00+00,5TH PRECINCT,,Procedure,Exonerated,Black,Female,9467
18-117,69531,2020/02/16 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/03/29 00:00:00+00,5TH PRECINCT,,Procedure,Sustained,Black,Female,9468
18-117,69531,2020/02/16 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/03/29 00:00:00+00,5TH PRECINCT,,Property,No Charge,Black,Female,9469
18-116,69530,2020/02/15 00:00:00+00,Telephone (or TDD),26,Black,Female,2018/02/28 00:00:00+00,11TH PRECINCT,Transferred,Harassment,Admin. Closure,Black,Male,9389
18-115,69529,2020/02/15 00:00:00+00,Telephone (or TDD),58,White,Male,2018/05/17 00:00:00+00,6TH PRECINCT,,Demeanor,Inconclusive,Black,Female,9462
18-115,69529,2020/02/15 00:00:00+00,Telephone (or TDD),58,White,Male,2018/05/17 00:00:00+00,6TH PRECINCT,,Procedure,Inconclusive,Black,Female,9465
18-112,69526,2020/02/14 00:00:00+00,Telephone (or TDD),55,Black,Male,2018/04/02 00:00:00+00,2ND PRECINCT,,Demeanor,Sustained,Black,Male,9243
18-113,69527,2020/02/14 00:00:00+00,Online,22,Other,Female,2018/05/09 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,9244
18-111,69525,2020/02/14 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/03/07 00:00:00+00,2ND PRECINCT,Admin.Close/Innocence of the Charge,Procedure,No Charge,Black,Male,9245
18-114,69528,2020/02/14 00:00:00+00,Walk In,31,Black,Female,2018/05/08 00:00:00+00,5TH PRECINCT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,White,Female,9246
18-114,69528,2020/02/14 00:00:00+00,Walk In,31,Black,Female,2018/05/08 00:00:00+00,5TH PRECINCT,Admin.Close/Innocence of the Charge,Harassment,No Charge,White,Female,9247
18-112,69526,2020/02/14 00:00:00+00,Telephone (or TDD),55,Black,Male,2018/04/02 00:00:00+00,2ND PRECINCT,,Demeanor,Not Sustained,Black,Female,9248
18-113,69527,2020/02/14 00:00:00+00,Online,22,Other,Female,2018/05/09 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,9249
18-112,69526,2020/02/14 00:00:00+00,Telephone (or TDD),55,Black,Male,2018/04/02 00:00:00+00,2ND PRECINCT,,Service,Not Sustained,Black,Female,9250
18-111,69525,2020/02/14 00:00:00+00,Telephone (or TDD),46,Black,Female,2018/03/07 00:00:00+00,UNKNOWN COMMAND,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,Unknown,Unknown,9280
18-112,69526,2020/02/14 00:00:00+00,Telephone (or TDD),55,Black,Male,2018/04/02 00:00:00+00,2ND PRECINCT,,Service,No Charge,Black,Male,9357
18-112,69526,2020/02/14 00:00:00+00,Telephone (or TDD),55,Black,Male,2018/04/02 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,Black,Male,9378
18-113,69527,2020/02/14 00:00:00+00,Online,22,Other,Female,2018/05/09 00:00:00+00,4TH PRECINCT,,Service,Inconclusive,Black,Female,9381
18-113,69527,2020/02/14 00:00:00+00,Online,22,Other,Female,2018/05/09 00:00:00+00,4TH PRECINCT,,Demeanor,Inconclusive,Black,Female,9385
18-110,69524,2020/02/13 00:00:00+00,In-Custody,61,Black,Female,2018/05/16 00:00:00+00,12TH PRECINCT,,Service,Sustained,Black,Male,9234
18-110,69524,2020/02/13 00:00:00+00,In-Custody,61,Black,Female,2018/05/16 00:00:00+00,12TH PRECINCT,,Procedure,No Charge,Black,Male,9235
18-109,69523,2020/02/13 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/04/06 00:00:00+00,4TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,White,Male,9236
18-109,69523,2020/02/13 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/04/06 00:00:00+00,4TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,White,Male,9237
18-110,69524,2020/02/13 00:00:00+00,In-Custody,61,Black,Female,2018/05/16 00:00:00+00,12TH PRECINCT,,Service,No Charge,Black,Female,9238
18-110,69524,2020/02/13 00:00:00+00,In-Custody,61,Black,Female,2018/05/16 00:00:00+00,12TH PRECINCT,,Procedure,No Charge,Black,Female,9239
18-110,69524,2020/02/13 00:00:00+00,In-Custody,61,Black,Female,2018/05/16 00:00:00+00,COMMUNICATIONS OPERATIONS,,Procedure,No Charge,Black,Female,9240
18-109,69523,2020/02/13 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/04/06 00:00:00+00,COMMUNICATIONS OPERATIONS,Admin.close/Inadequate Service,Service,Admin. Closure,Unknown,Unknown,9241
18-110,69524,2020/02/13 00:00:00+00,In-Custody,61,Black,Female,2018/05/16 00:00:00+00,COMMUNICATIONS OPERATIONS,,Service,No Charge,Black,Female,9242
18-107,69521,2020/02/12 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/03 00:00:00+00,12TH PRECINCT,,Procedure,Sustained,White,Male,9217
18-105,69519,2020/02/12 00:00:00+00,Telephone (or TDD),32,Black,Female,2018/04/23 00:00:00+00,4TH PRECINCT,,Demeanor,Sustained,White,Male,9218
18-105,69519,2020/02/12 00:00:00+00,Telephone (or TDD),32,Black,Female,2018/04/23 00:00:00+00,4TH PRECINCT,,Demeanor,Sustained,White,Male,9219
18-105,69519,2020/02/12 00:00:00+00,Telephone (or TDD),32,Black,Female,2018/04/23 00:00:00+00,4TH PRECINCT,,Arrest,Exonerated,Hispanic,Male,9220
18-105,69519,2020/02/12 00:00:00+00,Telephone (or TDD),32,Black,Female,2018/04/23 00:00:00+00,4TH PRECINCT,,Force,Exonerated,White,Male,9221
18-108,69522,2020/02/12 00:00:00+00,Walk In,33,Black,Female,2018/05/16 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,9222
18-108,69522,2020/02/12 00:00:00+00,Walk In,33,Black,Female,2018/05/16 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,Black,Male,9223
18-108,69522,2020/02/12 00:00:00+00,Walk In,33,Black,Female,2018/05/16 00:00:00+00,8TH PRECINCT,,Demeanor,Inconclusive,Black,Male,9224
18-107,69521,2020/02/12 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/03 00:00:00+00,12TH PRECINCT,,Demeanor,No Charge,Black,Male,9225
18-105,69519,2020/02/12 00:00:00+00,Telephone (or TDD),32,Black,Female,2018/04/23 00:00:00+00,4TH PRECINCT,,Force,Exonerated,Hispanic,Male,9226
18-108,69522,2020/02/12 00:00:00+00,Walk In,33,Black,Female,2018/05/16 00:00:00+00,8TH PRECINCT,,Procedure,Exonerated,Black,Male,9227
18-105,69519,2020/02/12 00:00:00+00,Telephone (or TDD),32,Black,Female,2018/04/23 00:00:00+00,4TH PRECINCT,,Property,Exonerated,Hispanic,Male,9228
18-108,69522,2020/02/12 00:00:00+00,Walk In,33,Black,Female,2018/05/16 00:00:00+00,8TH PRECINCT,,Procedure,Exonerated,White,Male,9229
18-105,69519,2020/02/12 00:00:00+00,Telephone (or TDD),32,Black,Female,2018/04/23 00:00:00+00,4TH PRECINCT,,Harassment,Unfounded,Hispanic,Male,9230
18-107,69521,2020/02/12 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/03 00:00:00+00,12TH PRECINCT,,Procedure,Sustained,Black,Male,9231
18-108,69522,2020/02/12 00:00:00+00,Walk In,33,Black,Female,2018/05/16 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,9232
18-106,69520,2020/02/12 00:00:00+00,Telephone (or TDD),59,White,Male,2018/04/23 00:00:00+00,3RD PRECINCT PDU,,Service,Unfounded,Black,Male,9233
18-104,69518,2020/02/11 00:00:00+00,In-Custody,36,Black,Male,2018/04/24 00:00:00+00,6TH PRECINCT,Admin. Closure,Service,Admin. Closure,Black,Male,9215
18-104,69518,2020/02/11 00:00:00+00,In-Custody,36,Black,Male,2018/04/24 00:00:00+00,6TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,9216
18-102,69516,2020/02/09 00:00:00+00,Walk In,34,Black,Male,2018/04/20 00:00:00+00,9TH PRECINCT,,Harassment,Unfounded,White,Male,9206
18-102,69516,2020/02/09 00:00:00+00,Walk In,34,Black,Male,2018/04/20 00:00:00+00,9TH PRECINCT,,Harassment,Unfounded,White,Male,9207
18-102,69516,2020/02/09 00:00:00+00,Walk In,34,Black,Male,2018/04/20 00:00:00+00,UNKNOWN COMMAND,,Harassment,No Charge,Unknown,Unknown,9208
18-102,69516,2020/02/09 00:00:00+00,Walk In,34,Black,Male,2018/04/20 00:00:00+00,9TH PRECINCT,,Procedure,Unfounded,White,Male,9209
18-102,69516,2020/02/09 00:00:00+00,Walk In,34,Black,Male,2018/04/20 00:00:00+00,9TH PRECINCT,,Procedure,Unfounded,White,Male,9210
18-102,69516,2020/02/09 00:00:00+00,Walk In,34,Black,Male,2018/04/20 00:00:00+00,9TH PRECINCT,,Harassment,Unfounded,White,Female,9211
18-103,69517,2020/02/09 00:00:00+00,Walk In,24,Black,Female,2018/05/10 00:00:00+00,5TH PRECINCT PDU,,Demeanor,No Charge,Black,Female,9212
18-103,69517,2020/02/09 00:00:00+00,Walk In,24,Black,Female,2018/05/10 00:00:00+00,5TH PRECINCT PDU,,Procedure,Sustained,Black,Female,9213
18-102,69516,2020/02/09 00:00:00+00,Walk In,34,Black,Male,2018/04/20 00:00:00+00,9TH PRECINCT,,Procedure,Unfounded,White,Female,9214
18-98,69512,2020/02/08 00:00:00+00,Telephone (or TDD),55,Black,Female,2018/02/27 00:00:00+00,UNKNOWN COMMAND,Admin.Close/Innocence of the Charge,Arrest,No Charge,Unknown,Unknown,9190
18-100,69514,2020/02/08 00:00:00+00,Telephone (or TDD),0,Black,Male,2018/05/10 00:00:00+00,HOMICIDE SECTION,Admin. Closure,Entry,Admin. Closure,Black,Male,9191
18-99,69513,2020/02/08 00:00:00+00,Online,40,Black,Male,2018/05/07 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Property,Admin. Closure,Unknown,Unknown,9192
18-100,69514,2020/02/08 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/05/10 00:00:00+00,HOMICIDE SECTION,Admin. Closure,Search,Admin. Closure,Black,Male,9193
18-100,69514,2020/02/08 00:00:00+00,Telephone (or TDD),0,Black,Male,2018/05/10 00:00:00+00,HOMICIDE SECTION,Admin. Closure,Search,Admin. Closure,Black,Male,9194
18-100,69514,2020/02/08 00:00:00+00,Telephone (or TDD),0,Black,Male,2018/05/10 00:00:00+00,HOMICIDE SECTION,Admin. Closure,Procedure,Admin. Closure,Black,Male,9195
18-101,69515,2020/02/08 00:00:00+00,Walk In,36,Black,Female,2018/05/11 00:00:00+00,10TH PRECINCT PDU,,Service,Unfounded,Black,Female,9196
18-101,69515,2020/02/08 00:00:00+00,Walk In,36,Black,Female,2018/05/11 00:00:00+00,10TH PRECINCT PDU,,Demeanor,No Charge,Black,Female,9197
18-100,69514,2020/02/08 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/05/10 00:00:00+00,HOMICIDE SECTION,Admin. Closure,Procedure,Admin. Closure,Black,Male,9198
18-98,69512,2020/02/08 00:00:00+00,Telephone (or TDD),55,Black,Female,2018/02/27 00:00:00+00,12TH PRECINCT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,Black,Male,9199
18-97,69511,2020/02/08 00:00:00+00,In-Custody,23,Black,Female,2018/04/18 00:00:00+00,PLANNING,,Force,Not Sustained,White,Male,9200
18-99,69513,2020/02/08 00:00:00+00,Online,40,Black,Male,2018/05/07 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,Admin. Closure,Unknown,Unknown,9201
18-100,69514,2020/02/08 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/05/10 00:00:00+00,HOMICIDE SECTION,Admin. Closure,Entry,Admin. Closure,Black,Male,9202
18-98,69512,2020/02/08 00:00:00+00,Telephone (or TDD),55,Black,Female,2018/02/27 00:00:00+00,12TH PRECINCT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,White,Male,9203
18-100,69514,2020/02/08 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/05/10 00:00:00+00,HOMICIDE SECTION,Admin. Closure,Property,Admin. Closure,Black,Male,9204
18-100,69514,2020/02/08 00:00:00+00,Telephone (or TDD),0,Black,Male,2018/05/10 00:00:00+00,HOMICIDE SECTION,Admin. Closure,Property,Admin. Closure,Black,Male,9205
18-96,69510,2020/02/07 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/16 00:00:00+00,11TH PRECINCT,,Service,Exonerated,Black,Male,9172
18-96,69510,2020/02/07 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/16 00:00:00+00,11TH PRECINCT,,Service,Exonerated,Black,Male,9173
18-96,69510,2020/02/07 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/16 00:00:00+00,11TH PRECINCT,,Service,Exonerated,Black,Male,9174
18-96,69510,2020/02/07 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/16 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,Black,Male,9175
18-96,69510,2020/02/07 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/16 00:00:00+00,11TH PRECINCT,,Service,Unfounded,Black,Male,9176
18-94,69508,2020/02/07 00:00:00+00,Telephone (or TDD),44,Native American,Male,2018/03/02 00:00:00+00,TACTICAL RESPONSE UNIT,Admin. Closure,Procedure,Admin. Closure,Black,Male,9177
18-94,69508,2020/02/07 00:00:00+00,Telephone (or TDD),44,Native American,Male,2018/03/02 00:00:00+00,TACTICAL RESPONSE UNIT,Admin. Closure,Procedure,Admin. Closure,Black,Male,9178
18-96,69510,2020/02/07 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/16 00:00:00+00,11TH PRECINCT,,Demeanor,Sustained,Black,Male,9179
18-95,69509,2020/02/07 00:00:00+00,Telephone (or TDD),49,Black,Female,2018/05/07 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,9180
18-96,69510,2020/02/07 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/16 00:00:00+00,11TH PRECINCT,,Service,Exonerated,White,Male,9181
18-96,69510,2020/02/07 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/16 00:00:00+00,11TH PRECINCT,,Service,Exonerated,White,Male,9182
18-96,69510,2020/02/07 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/16 00:00:00+00,11TH PRECINCT,,Service,Exonerated,White,Male,9183
18-94,69508,2020/02/07 00:00:00+00,Telephone (or TDD),44,Native American,Male,2018/03/02 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,Unknown,Unknown,9184
18-96,69510,2020/02/07 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/16 00:00:00+00,11TH PRECINCT,,Demeanor,Sustained,White,Male,9185
18-95,69509,2020/02/07 00:00:00+00,Telephone (or TDD),49,Black,Female,2018/05/07 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,9186
18-96,69510,2020/02/07 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/16 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,White,Male,9187
18-96,69510,2020/02/07 00:00:00+00,Telephone (or TDD),28,Black,Female,2018/05/16 00:00:00+00,11TH PRECINCT,,Service,Unfounded,White,Male,9188
18-95,69509,2020/02/07 00:00:00+00,Telephone (or TDD),49,Black,Female,2018/05/07 00:00:00+00,DETROIT DETENTION CENTER,,Demeanor,Inconclusive,Black,Male,9189
18-91,69505,2020/02/06 00:00:00+00,Letter,61,Black,Female,2018/04/23 00:00:00+00,2ND PRECINCT PDU,,Service,Unfounded,Black,Male,9159
18-93,69507,2020/02/06 00:00:00+00,Telephone (or TDD),58,Black,Female,2018/04/23 00:00:00+00,11TH PRECINCT,,Service,No Charge,Black,Female,9160
18-93,69507,2020/02/06 00:00:00+00,Telephone (or TDD),58,Black,Female,2018/04/23 00:00:00+00,11TH PRECINCT,,Service,No Charge,Black,Male,9161
18-89,69503,2020/02/06 00:00:00+00,Walk In,29,Black,Female,2018/02/08 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,Transferred,Procedure,Admin. Closure,Black,Male,9162
18-91,69505,2020/02/06 00:00:00+00,Letter,61,Black,Female,2018/04/23 00:00:00+00,8TH PRECINCT,,Procedure,Not Sustained,Black,Female,9163
